ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
ps-1749_eyebroweyepitfront-1-1,ps-1749_eyebroweyepitfront-1,gabb-,1228,false,expert,,,,
akkadian-1750_brain-1-1,akkadian-1750_brain-1,gabbu,1228,false,expert,,,,
hebrew-1751_eyebrows-1-1,hebrew-1751_eyebrows-1,gabboːt,1228,false,expert,,,,
hebrew-1752_eyebrowtheelevationaroundgenitals-1-1,hebrew-1752_eyebrowtheelevationaroundgenitals-1,gab,1228,false,expert,,,,
arabic-1753_bonethatformstheeyesocket-1-1,arabic-1753_bonethatformstheeyesocket-1,gubbat-,1228,false,expert,,,,
ps-1754_tomix-1-1,ps-1754_tomix-1,bll,1233,false,expert,,,,
akkadian-1755_tomixtobrewbeertomakeanalloytokneadinthestativetobespottedvariegatedtomixupconfusetopollutetobenumb-1-1,akkadian-1755_tomixtobrewbeertomakeanalloytokneadinthestativetobespottedvariegatedtomixupconfusetopollutetobenumb-1,balaːlu,1233,false,expert,,,,
hebrew-1756_tomoistentomixuptoconfound-1-1,hebrew-1756_tomoistentomixuptoconfound-1,bll,1233,false,expert,,,,
syriac-1757_tominglemix-1-1,syriac-1757_tominglemix-1,bll,1233,false,expert,,,,
arabic-1758_toscattertodisperse-1-1,arabic-1758_toscattertodisperse-1,blbl,1233,false,expert,,,,
arabic-1759_tomoisten-1-1,arabic-1759_tomoisten-1,bll,1233,false,expert,,,,
geez-1760_tospoiltoruintodestroytomixtoconfusetomoistentowet-1-1,geez-1760_tospoiltoruintodestroytomixtoconfusetomoistentowet-1,balla,1233,false,expert,,,,
ps-1761_tosprouttogerminate-1-1,ps-1761_tosprouttogerminate-1,bqˤl,1235,false,expert,,,,
arabic-1762_toproduceplantsorherbstobecomegreentoputforththeirbudstrees-1-1,arabic-1762_toproduceplantsorherbstobecomegreentoputforththeirbudstrees-1,bql,1235,false,expert,,,,
geez-1763_tosprouttoshootforthtogrow-1-1,geez-1763_tosprouttoshootforthtogrow-1,baqˤʷala,1235,false,expert,,,,
ps-1764_tobeinvalidlosttostopworking-1-1,ps-1764_tobeinvalidlosttostopworking-1,btˤl,1239,false,expert,,,,
akkadian-1765_toceasetostop-1-1,akkadian-1765_toceasetostop-1,batˤaːlu,1239,false,expert,,,,
hebrew-1766_toceaseworking-1-1,hebrew-1766_toceaseworking-1,btˤl,1239,false,expert,,,,
syriac-1767_toceasedesistperish-1-1,syriac-1767_toceasedesistperish-1,btˤl,1239,false,expert,,,,
arabic-1768_tobefalseuntruewrong-1-1,arabic-1768_tobefalseuntruewrong-1,btˤl,1239,false,expert,,,,
geez-1769_tobeuselessidlevoid-1-1,geez-1769_tobeuselessidlevoid-1,batˤala,1239,false,expert,,,,
ps-1770_tobringgoodtidings-1-1,ps-1770_tobringgoodtidings-1,bɬr,1312,false,expert,,,,
akkadian-1771_toreporttobringgoodnews-1-1,akkadian-1771_toreporttobringgoodnews-1,bussuru,1312,false,expert,,,,
ugaritic-1770_tobringgoodtidings-1-1,ugaritic-1770_tobringgoodtidings-1,bʃr,1312,false,expert,,,,
hebrew-1772_pitobringgoodtidings-1-1,hebrew-1772_pitobringgoodtidings-1,bʃr,1312,false,expert,,,,
arabic-1773_iitobringgoodtidings-1-1,arabic-1773_iitobringgoodtidings-1,bʃr,1312,false,expert,,,,
geez-1770_tobringgoodtidings-1-1,geez-1770_tobringgoodtidings-1,ʔabɬara,1312,false,expert,,,,
ps-1774_toteartocut-1-1,ps-1774_toteartocut-1,prs,1316,false,expert,,,,
akkadian-1775_tostopcutofftostaunchtodecidetoapportiontodivideanumberawhole-1-1,akkadian-1775_tostopcutofftostaunchtodecidetoapportiontodivideanumberawhole-1,paraːsu,1316,false,expert,,,,
akkadian-1776_secret-1-1,akkadian-1776_secret-1,piriʃtu,1316,false,expert,,,,
hebrew-1777_tobreakbread-1-1,hebrew-1777_tobreakbread-1,prs,1316,false,expert,,,,
hebrew-1778_togiveacleardecision-1-1,hebrew-1778_togiveacleardecision-1,prʃ,1316,false,expert,,,,
syriac-1779_todivide-1-1,syriac-1779_todivide-1,prs,1316,false,expert,,,,
syriac-1780_toseversunderbreak-1-1,syriac-1780_toseversunderbreak-1,prʃ,1316,false,expert,,,,
syriac-1781_miracle-1-1,syriac-1781_miracle-1,priʃtaː,1316,false,expert,,,,
arabic-1782_tobreaktocrushtobruise-1-1,arabic-1782_tobreaktocrushtobruise-1,frs,1316,false,expert,,,,
geez-1783_todemolishtodestroy-1-1,geez-1783_todemolishtodestroy-1,ʔafrasa,1316,false,expert,,,,
ps-1784_tocuttoteartodividetodetachtoseparate-1-1,ps-1784_tocuttoteartodividetodetachtoseparate-1,prtˤ,1318,false,expert,,,,
akkadian-1785_toclearaway-1-1,akkadian-1785_toclearaway-1,paraːtˤu,1318,false,expert,,,,
hebrew-1786_grapesthathavefalleninavineyard-1-1,hebrew-1786_grapesthathavefalleninavineyard-1,pærætˤ,1318,false,expert,,,,
hebrew-1787_toopenwidesplit-1-1,hebrew-1787_toopenwidesplit-1,prtˤ,1318,false,expert,,,,
syriac-1788_totearasundercleavetoopenwide-1-1,syriac-1788_totearasundercleavetoopenwide-1,prtˤ,1318,false,expert,,,,
arabic-1789_togobeforetoprecedethepeopleorcompanyofmen-1-1,arabic-1789_togobeforetoprecedethepeopleorcompanyofmen-1,frtˤ,1318,false,expert,,,,
ps-1790_borderside-1-1,ps-1790_borderside-1,piʔ-at-,1319,false,expert,,,,
akkadian-1791_side-1-1,akkadian-1791_side-1,peʔatu,1319,false,expert,,,,
akkadian-1792_foreheadfront-1-1,akkadian-1792_foreheadfront-1,puːtu,1319,false,expert,,,,
ugaritic-1793_templeboundarybordersidefringe-1-1,ugaritic-1793_templeboundarybordersidefringe-1,pʔit,1319,false,expert,,,,
hebrew-1794_sideedge-1-1,hebrew-1794_sideedge-1,peːʔaː,1319,false,expert,,,,
hebrew-1795_browforehead-1-1,hebrew-1795_browforehead-1,poːt,1319,false,expert,,,,
syriac-486_face-1-1,syriac-486_face-1,ʔapputaː,1319,false,expert,,,,
syriac-1796_appearanceformfrontside-1-1,syriac-1796_appearanceformfrontside-1,paʔtaː,1319,false,expert,,,,
arabic-1797_troopofmen-1-1,arabic-1797_troopofmen-1,fiʔat-,1319,false,expert,,,,
ps-1798_tobreaktocrush-1-1,ps-1798_tobreaktocrush-1,prr,1321,false,expert,,,,
akkadian-1799_todisperse-1-1,akkadian-1799_todisperse-1,paraːru,1321,false,expert,,,,
ugaritic-324_tobreak-1-1,ugaritic-324_tobreak-1,prr,1321,false,expert,,,,
arabic-1800_ivtosplittocleave-1-1,arabic-1800_ivtosplittocleave-1,frr,1321,false,expert,,,,
ps-1272_toshinetobebright-2-1,ps-1272_toshinetobebright-2,brsˤ,1322,false,expert,,,,
akkadian-1801_tosparkletoshinebrightly-1-1,akkadian-1801_tosparkletoshinebrightly-1,baraːsˤu,1322,false,expert,,,,
arabic-1802_shiningglistering-1-1,arabic-1802_shiningglistering-1,bariːsˤ-,1322,false,expert,,,,
arabic-1803_whiteplacesorportionsofsand-1-1,arabic-1803_whiteplacesorportionsofsand-1,bursˤat-,1322,false,expert,,,,
geez-1804_toscintillatetoflashtoredden-1-1,geez-1804_toscintillatetoflashtoredden-1,tabaːrasˤa,1322,false,expert,,,,
ps-1805_toopen-1-1,ps-1805_toopen-1,ptħ,1326,false,expert,,,,
akkadian-1805_toopen-1-1,akkadian-1805_toopen-1,petû,1326,false,expert,,,,
ugaritic-1805_toopen-1-1,ugaritic-1805_toopen-1,ptħ,1326,false,expert,,,,
hebrew-1806_pitobreakopenarablesoiltodigfurrows-1-1,hebrew-1806_pitobreakopenarablesoiltodigfurrows-1,ptħ,1326,false,expert,,,,
syriac-1805_toopen-1-1,syriac-1805_toopen-1,ptħ,1326,false,expert,,,,
arabic-1805_toopen-1-1,arabic-1805_toopen-1,ftħ,1326,false,expert,,,,
geez-1805_toopen-1-1,geez-1805_toopen-1,fatħa,1326,false,expert,,,,
ps-1807_topierce-1-1,ps-1807_topierce-1,ptx,1328,false,expert,,,,
akkadian-1808_topuncturetopierce-1-1,akkadian-1808_topuncturetopierce-1,pataːxu,1328,false,expert,,,,
hebrew-1809_pitoengrave-1-1,hebrew-1809_pitoengrave-1,ptħ,1328,false,expert,,,,
arabic-1810_aringwithoutastone-1-1,arabic-1810_aringwithoutastone-1,fatxat-,1328,false,expert,,,,
ps-1811_toplait-1-1,ps-1811_toplait-1,ptl,1329,false,expert,,,,
akkadian-1812_totwine-1-1,akkadian-1812_totwine-1,pataːlu,1329,false,expert,,,,
hebrew-1813_tiedonadjthreadsubst-1-1,hebrew-1813_tiedonadjthreadsubst-1,paːtiːl,1329,false,expert,,,,
hebrew-1814_niptobeentangledwithoneanothertowrestletobetortuousastute-1-1,hebrew-1814_niptobeentangledwithoneanothertowrestletobetortuousastute-1,ptl,1329,false,expert,,,,
syriac-1815_totwistdistorttoturnasideturnaway-1-1,syriac-1815_totwistdistorttoturnasideturnaway-1,ptl,1329,false,expert,,,,
arabic-1118_totwist-2-1,arabic-1118_totwist-2,ftl,1329,false,expert,,,,
geez-1816_tospintotwist-1-1,geez-1816_tospintotwist-1,fatala,1329,false,expert,,,,
ps-1817_tosplittocleave-1-1,ps-1817_tosplittocleave-1,ptˤr,1330,false,expert,,,,
akkadian-1818_tountietorelease-1-1,akkadian-1818_tountietorelease-1,patˤaːru,1330,false,expert,,,,
ugaritic-1819_aperture-1-1,ugaritic-1819_aperture-1,ptˤr,1330,false,expert,,,,
hebrew-726_firstborn-2-1,hebrew-726_firstborn-2,pætˤær,1330,false,expert,,,,
syriac-1820_todepartgoaway-1-1,syriac-1820_todepartgoaway-1,ptˤr,1330,false,expert,,,,
arabic-1821_tocleavetosplittobegintooriginatetrans-1-1,arabic-1821_tocleavetosplittobegintooriginatetrans-1,ftˤr,1330,false,expert,,,,
ps-1822_intestinesexcrement-1-1,ps-1822_intestinesexcrement-1,ʕu,1336,false,expert,,,,
akkadian-1823_darm-1-1,akkadian-1823_darm-1,erru,1336,false,expert,,,,
akkadian-1824_intestinesgut-1-1,akkadian-1824_intestinesgut-1,irruː,1336,false,expert,,,,
arabic-1825_dungofsolidhoofedanimalsandbirdshumanexcrement-1-1,arabic-1825_dungofsolidhoofedanimalsandbirdshumanexcrement-1,ʕurr-,1336,false,expert,,,,
ps-1826_hairontheheadbristle-1-1,ps-1826_hairontheheadbristle-1,zapp,1341,false,expert,,,,
akkadian-1827_bristleanimalhair-1-1,akkadian-1827_bristleanimalhair-1,zappu,1341,false,expert,,,,
hebrew-1828_bristleseyebrows-1-1,hebrew-1828_bristleseyebrows-1,zajip,1341,false,expert,,,,
syriac-1829_stinking-1-1,syriac-1829_stinking-1,zaptaː,1341,false,expert,,,,
arabic-1830_abundanceofhair-1-1,arabic-1830_abundanceofhair-1,zabb-,1341,false,expert,,,,
ps-1831_sign-1-1,ps-1831_sign-1,ʔajat-,1343,false,expert,,,,
akkadian-1831_sign-1-1,akkadian-1831_sign-1,ittu,1343,false,expert,,,,
hebrew-1831_sign-1-1,hebrew-1831_sign-1,ʔoːt,1343,false,expert,,,,
syriac-1831_sign-1-1,syriac-1831_sign-1,ʔaːtaː,1343,false,expert,,,,
arabic-1831_sign-1-1,arabic-1831_sign-1,ʔaːjat-,1343,false,expert,,,,
ps-1832_tocometocomebacktoreturntoenter-1-1,ps-1832_tocometocomebacktoreturntoenter-1,bwʔ,1377,false,expert,,,,
akkadian-1833_towalkalonggothroughastreetaroadasquareagateetctopassoveraregion-1-1,akkadian-1833_towalkalonggothroughastreetaroadasquareagateetctopassoveraregion-1,bâʔu,1377,false,expert,,,,
akkadian-296_tocome-1-1,akkadian-296_tocome-1,bâʔu,1377,false,expert,,,,
akkadian-1834_tocometoentertowalkalongtopassover-1-1,akkadian-1834_tocometoentertowalkalongtopassover-1,buʔaːʔu,1377,false,expert,,,,
ugaritic-500_toenter-2-1,ugaritic-500_toenter-2,bwʔ,1377,false,expert,,,,
hebrew-1835_tocometoenter-1-1,hebrew-1835_tocometoenter-1,bwʔ,1377,false,expert,,,,
arabic-1836_toreturntocomeback-1-1,arabic-1836_toreturntocomeback-1,bwʔ,1377,false,expert,,,,
geez-500_toenter-1-1,geez-500_toenter-1,boʔa,1377,false,expert,,,,
ps-1837_tochoosetotest-1-1,ps-1837_tochoosetotest-1,bħr,1379,false,expert,,,,
akkadian-1838_toselectchoosetoexamine-1-1,akkadian-1838_toselectchoosetoexamine-1,baʔaːru,1379,false,expert,,,,
akkadian-1839_toselecttolevytroops-1-1,akkadian-1839_toselecttolevytroops-1,bexeːru,1379,false,expert,,,,
hebrew-1840_toexaminetochoose-1-1,hebrew-1840_toexaminetochoose-1,bħr,1379,false,expert,,,,
hebrew-1841_youngfullygrownvigorousman-1-1,hebrew-1841_youngfullygrownvigorousman-1,baːħuːr,1379,false,expert,,,,
arabic-1842_tocuttoslittodivide-1-1,arabic-1842_tocuttoslittodivide-1,bħr,1379,false,expert,,,,
ps-1843_togiveoffvapourorfume-1-1,ps-1843_togiveoffvapourorfume-1,bxr,1381,false,expert,,,,
akkadian-795_tobehot-1-1,akkadian-795_tobehot-1,baxaːru,1381,false,expert,,,,
syriac-1844_patoinflameexcite-1-1,syriac-1844_patoinflameexcite-1,bħr,1381,false,expert,,,,
arabic-1845_tosendupitsfumevaporsteamthecookingpot-1-1,arabic-1845_tosendupitsfumevaporsteamthecookingpot-1,bxr,1381,false,expert,,,,
ps-1846_house-1-1,ps-1846_house-1,bajt-,1383,false,expert,,,,
akkadian-1847_houseplaceofdwelling-1-1,akkadian-1847_houseplaceofdwelling-1,biːtu,1383,false,expert,,,,
ugaritic-1848_housebuildingresidencehome-1-1,ugaritic-1848_housebuildingresidencehome-1,bt,1383,false,expert,,,,
hebrew-1849_housedwellingplace-1-1,hebrew-1849_housedwellingplace-1,bajit,1383,false,expert,,,,
arabic-1850_housetent-1-1,arabic-1850_housetent-1,bajt-,1383,false,expert,,,,
geez-1846_house-1-1,geez-1846_house-1,bet,1383,false,expert,,,,
ps-1851_withtogetherwith-1-1,ps-1851_withtogetherwith-1,ʔit-,1385,false,expert,,,,
akkadian-1852_with-1-1,akkadian-1852_with-1,itti,1385,false,expert,,,,
akkadian-1853_withbeside-1-1,akkadian-1853_withbeside-1,itu,1385,false,expert,,,,
hebrew-1854_togetherwithwiththehelpofbythesideofbesidesoutoffrom-1-1,hebrew-1854_togetherwithwiththehelpofbythesideofbesidesoutoffrom-1,ʔeːt,1385,false,expert,,,,
ps-1855_uptountil-1-1,ps-1855_uptountil-1,ʕadaj,1386,false,expert,,,,
akkadian-1856_uptoasfarasuntiluptoconnotingtimeconcerningasto-1-1,akkadian-1856_uptoasfarasuntiluptoconnotingtimeconcerningasto-1,adi,1386,false,expert,,,,
ugaritic-1857_uptountilclosetoaround-1-1,ugaritic-1857_uptountilclosetoaround-1,ʕd,1386,false,expert,,,,
hebrew-1858_asfarasuntiljustbeforeduring-1-1,hebrew-1858_asfarasuntiljustbeforeduring-1,ʕad,1386,false,expert,,,,
syriac-1859_upto-1-1,syriac-1859_upto-1,ʕad,1386,false,expert,,,,
ps-1860_likeinthemannerof-1-1,ps-1860_likeinthemannerof-1,k-,1387,false,expert,,,,
akkadian-1861_likeinthemannerofasaccordingtoinsteadof-1-1,akkadian-1861_likeinthemannerofasaccordingtoinsteadof-1,kî,1387,false,expert,,,,
ugaritic-1862_like-1-1,ugaritic-1862_like-1,k,1387,false,expert,,,,
hebrew-1863_likeasasmanyasaboutaccordingto-1-1,hebrew-1863_likeasasmanyasaboutaccordingto-1,kə,1387,false,expert,,,,
arabic-1860_likeinthemannerof-1-1,arabic-1860_likeinthemannerof-1,ka-,1387,false,expert,,,,
ps-1860_likeinthemannerof-2-1,ps-1860_likeinthemannerof-2,k-ma,1389,false,expert,,,,
akkadian-1864_likeinthemannerofasaccordingtocorrespondingtoinsteadofinlieuof-1-1,akkadian-1864_likeinthemannerofasaccordingtocorrespondingtoinsteadofinlieuof-1,kiːma,1389,false,expert,,,,
ugaritic-1862_like-2-1,ugaritic-1862_like-2,km,1389,false,expert,,,,
hebrew-1865_likeas-1-1,hebrew-1865_likeas-1,kəmoː,1389,false,expert,,,,
arabic-1866_dememequeinthesamemanneras-1-1,arabic-1866_dememequeinthesamemanneras-1,kamaː,1389,false,expert,,,,
geez-1867_asjustasevenaslikeasifsuch-1-1,geez-1867_asjustasevenaslikeasifsuch-1,kama,1389,false,expert,,,,
ps-1868_onover-1-1,ps-1868_onover-1,ʕalaj,1390,false,expert,,,,
akkadian-1869_onabovebeyondovertotowardsagainstmorethanatthedebitofonaccountof-1-1,akkadian-1869_onabovebeyondovertotowardsagainstmorethanatthedebitofonaccountof-1,eli,1390,false,expert,,,,
ugaritic-1870_uponontopofnexttointhepresenceoffromforbecauseofagainstontheaccountofchargedtoonafter-1-1,ugaritic-1870_uponontopofnexttointhepresenceoffromforbecauseofagainstontheaccountofchargedtoonafter-1,ʕl,1390,false,expert,,,,
hebrew-1868_onover-1-1,hebrew-1868_onover-1,ʕal,1390,false,expert,,,,
syriac-1871_aboveupon-1-1,syriac-1871_aboveupon-1,ʕal,1390,false,expert,,,,
arabic-1872_uponovernotwithstandingonaccountofinthetimeofaccordingtoinconformitytoontheconditionof-1-1,arabic-1872_uponovernotwithstandingonaccountofinthetimeofaccordingtoinconformitytoontheconditionof-1,ʕalaː,1390,false,expert,,,,
geez-1873_aboveagainstonuponoveraboutconcerning-1-1,geez-1873_aboveagainstonuponoveraboutconcerning-1,laːʕla,1390,false,expert,,,,
ps-1874_rope-1-1,ps-1874_rope-1,ħabl-,1407,false,expert,,,,
akkadian-1874_rope-1-1,akkadian-1874_rope-1,eblu,1407,false,expert,,,,
ugaritic-1875_cordropemooringrope-1-1,ugaritic-1875_cordropemooringrope-1,ħbl,1407,false,expert,,,,
hebrew-1876_ropecordsnares-1-1,hebrew-1876_ropecordsnares-1,ħæbæl,1407,false,expert,,,,
syriac-1874_rope-1-1,syriac-1874_rope-1,ħablaː,1407,false,expert,,,,
arabic-1877_ropecord-1-1,arabic-1877_ropecord-1,ħabl-,1407,false,expert,,,,
geez-1878_stringcordropesnares-1-1,geez-1878_stringcordropesnares-1,ħabl,1407,false,expert,,,,
ps-1879_besidesapartfrom-1-1,ps-1879_besidesapartfrom-1,ʔilaː,1420,false,expert,,,,
akkadian-1879_besidesapartfrom-1-1,akkadian-1879_besidesapartfrom-1,ela,1420,false,expert,,,,
akkadian-1880_besidesapartfrominadditiontobeyond-1-1,akkadian-1880_besidesapartfrominadditiontobeyond-1,elat,1420,false,expert,,,,
akkadian-1703_without-1-1,akkadian-1703_without-1,illa,1420,false,expert,,,,
ps-1881_totowards-1-1,ps-1881_totowards-1,ʃin,1424,false,expert,,,,
ps-1882_tosendtostretchout-1-1,ps-1882_tosendtostretchout-1,ʃlħ,1426,false,expert,,,,
akkadian-1883_todispatchsendoff-1-1,akkadian-1883_todispatchsendoff-1,ʃalaːxu,1426,false,expert,,,,
ugaritic-1884_tostretchthrowtosend-1-1,ugaritic-1884_tostretchthrowtosend-1,ʃlħ,1426,false,expert,,,,
ps-1885_tostripoffhideskin-1-1,ps-1885_tostripoffhideskin-1,ʃlx,1427,false,expert,,,,
akkadian-1886_totakeouttearofftearout-1-1,akkadian-1886_totakeouttearofftearout-1,ʃalaːxu,1427,false,expert,,,,
ps-1887_tofor-1-1,ps-1887_tofor-1,ʔiʃ,1430,false,expert,,,,
akkadian-1888_forto-1-1,akkadian-1888_forto-1,iʃ,1430,false,expert,,,,
geez-1889_untiltilluntoasfarassomuchsouptotothepointofevenalsowithinfor-1-1,geez-1889_untiltilluntoasfarassomuchsouptotothepointofevenalsowithinfor-1,ʔəska,1430,false,expert,,,,
ps-1890_becauseofforthesakeof-1-1,ps-1890_becauseofforthesakeof-1,ʔ---m,1431,false,expert,,,,
akkadian-1891_concerningonbehalfofonaccountofbecauseofwithrespecttorelatedto-1-1,akkadian-1891_concerningonbehalfofonaccountofbecauseofwithrespecttorelatedto-1,aʃʃum,1431,false,expert,,,,
geez-1892_becausesinceinthatthatisnamelyindeedinfact-1-1,geez-1892_becausesinceinthatthatisnamelyindeedinfact-1,ʔəsma,1431,false,expert,,,,
ps-1893_red-1-1,ps-1893_red-1,ʔdm,1443,false,expert,,,,
akkadian-1894_redredgarment-1-1,akkadian-1894_redredgarment-1,adamu,1443,false,expert,,,,
arabic-1895_etrerougeavoirlapeaubrunietoberedtohavebrownskin-1-1,arabic-1895_etrerougeavoirlapeaubrunietoberedtohavebrownskin-1,ʔdm,1443,false,expert,,,,
arabic-1896_tawnydarkcomplexionedhavinganintermixedcolor-1-1,arabic-1896_tawnydarkcomplexionedhavinganintermixedcolor-1,ʔaːdam-,1443,false,expert,,,,
geez-1893_red-1-1,geez-1893_red-1,ʔaddaːmaːwi,1443,false,expert,,,,
ps-1897_animalfat-1-1,ps-1897_animalfat-1,θarb-,1479,false,expert,,,,
akkadian-1898_tallowfat-1-1,akkadian-1898_tallowfat-1,sarbu,1479,false,expert,,,,
syriac-304_fat-2-1,syriac-304_fat-2,tarbaː,1479,false,expert,,,,
arabic-1899_saindouxaxongelardaxonge-1-1,arabic-1899_saindouxaxongelardaxonge-1,θarb-,1479,false,expert,,,,
ps-1900_footsoleoffoot-1-1,ps-1900_footsoleoffoot-1,ɬajp,1482,false,expert,,,,
akkadian-343_foot-1-1,akkadian-343_foot-1,ʃeːpu,1482,false,expert,,,,
syriac-1901_upperpartpointofthenose-1-1,syriac-1901_upperpartpointofthenose-1,ʃepaː,1482,false,expert,,,,
arabic-1902_thepointoftheextremityofanythingtheportionwithwhichonecutsinaswordthetwosidesofthetaperingheadofasandal-1-1,arabic-1902_thepointoftheextremityofanythingtheportionwithwhichonecutsinaswordthetwosidesofthetaperingheadofasandal-1,ʃabaːt-,1482,false,expert,,,,
ps-1903_eyelashtuftofhair-1-1,ps-1903_eyelashtuftofhair-1,ɬ-pr-,1494,false,expert,,,,
akkadian-1904_kopffellfellanhornwurzel-1-1,akkadian-1904_kopffellfellanhornwurzel-1,sappartu,1494,false,expert,,,,
hebrew-1905_ciliafin-1-1,hebrew-1905_ciliafin-1,sənappiːr,1494,false,expert,,,,
arabic-1906_placeofgrowthoftheeyelash-1-1,arabic-1906_placeofgrowthoftheeyelash-1,ʃafr-,1494,false,expert,,,,
ps-1907_buttockshindpartssmalloftheback-1-1,ps-1907_buttockshindpartssmalloftheback-1,ɬ-b-r-,1495,false,expert,,,,
akkadian-1908_buttocksrectumanus-1-1,akkadian-1908_buttocksrectumanus-1,ʃuburru,1495,false,expert,,,,
ugaritic-1909_ano-1-1,ugaritic-1909_ano-1,ʃbr,1495,false,expert,,,,
arabic-1910_taillewaist-1-1,arabic-1910_taillewaist-1,ʃabr-,1495,false,expert,,,,
ps-1110_toleave-2-1,ps-1110_toleave-2,ʕðb,1501,false,expert,,,,
akkadian-1911_toabandontodeserttoleave-1-1,akkadian-1911_toabandontodeserttoleave-1,ezeːbu,1501,false,expert,,,,
ugaritic-1912_toputplacearrange-1-1,ugaritic-1912_toputplacearrange-1,ʕdb,1501,false,expert,,,,
hebrew-1913_toleaveabandontoleavebehindtoletgo-1-1,hebrew-1913_toleaveabandontoleavebehindtoletgo-1,ʕzb,1501,false,expert,,,,
arabic-1914_tobedistantremoteabsent-1-1,arabic-1914_tobedistantremoteabsent-1,ʕzb,1501,false,expert,,,,
ps-1915_intestinespleen-1-1,ps-1915_intestinespleen-1,ʃ-maːx-,1502,false,expert,,,,
akkadian-1916_largeintestinepaunchbelly-1-1,akkadian-1916_largeintestinepaunchbelly-1,ʃammaːxu,1502,false,expert,,,,
geez-1040_spleen-1-1,geez-1040_spleen-1,səmaːx,1502,false,expert,,,,
ps-89_intestine-1-1,ps-89_intestine-1,surm-,1506,false,expert,,,,
akkadian-1917_apartoftheintestinaltract-1-1,akkadian-1917_apartoftheintestinaltract-1,surummu,1506,false,expert,,,,
syriac-1918_anusrectum-1-1,syriac-1918_anusrectum-1,ʃurmaː,1506,false,expert,,,,
arabic-1919_anus-1-1,arabic-1919_anus-1,surm-,1506,false,expert,,,,
arabic-1920_painoftheanus-1-1,arabic-1920_painoftheanus-1,saram-,1506,false,expert,,,,
ps-1921_kindofskinulcermolemarkontheskin-1-1,ps-1921_kindofskinulcermolemarkontheskin-1,r-m-,1507,false,expert,,,,
akkadian-1922_molemark-1-1,akkadian-1922_molemark-1,erimu,1507,false,expert,,,,
arabic-1923_tobeswollenskinlimbwoundtobecomeenraged-1-1,arabic-1923_tobeswollenskinlimbwoundtobecomeenraged-1,wrm,1507,false,expert,,,,
arabic-1924_swellingtumour-1-1,arabic-1924_swellingtumour-1,waram-,1507,false,expert,,,,
geez-1925_piercingwoundinjuryinfectedwoundulcerswellingofawoundskinrashscar-1-1,geez-1925_piercingwoundinjuryinfectedwoundulcerswellingofawoundskinrashscar-1,rəmjat,1507,false,expert,,,,
ps-1926_backpodex-1-1,ps-1926_backpodex-1,p,1509,false,expert,,,,
akkadian-1927_chestfrontofthechest-1-1,akkadian-1927_chestfrontofthechest-1,bamtu,1509,false,expert,,,,
ugaritic-1928_backrumploin-1-1,ugaritic-1928_backrumploin-1,bmt,1509,false,expert,,,,
hebrew-1929_backbreasttorso-1-1,hebrew-1929_backbreasttorso-1,baːmaː,1509,false,expert,,,,
syriac-1930_backofhandupperpartofsandalmadefromleathershoepatch-1-1,syriac-1930_backofhandupperpartofsandalmadefromleathershoepatch-1,pantaː,1509,false,expert,,,,
arabic-1931_dosderrierebackbehind-1-1,arabic-1931_dosderrierebackbehind-1,bannuːdat-,1509,false,expert,,,,
geez-1932_anusbuttocks-1-1,geez-1932_anusbuttocks-1,fandot,1509,false,expert,,,,
ps-1933_youfemsg-1-1,ps-1933_youfemsg-1,ʔanti,1510,false,expert,,,,
akkadian-1934_youfemsing-1-1,akkadian-1934_youfemsing-1,atti,1510,false,expert,,,,
