ID,Name,Concepticon_ID,Concepticon_Gloss
2792_totakealongescortpersonstosendtoguidecontroloversee,"to take along, escort persons; to send; to guide, control, oversee",1127,SEND
2793_towalktoruntoleadtoflow,"to walk, to run, to lead, to flow",1443,WALK
2794_tostrengthentosupporttohelptoaid,"to strengthen, to support; to help, to aid",1897,HELP
2795_giveaidhelpcometorescue,"give aid, help, come to rescue",1897,HELP
2796_toaddtoincrease,"to add, to increase",1041,INCREASE
2797_toincreasetoexceede,"to increase, to exceede",1041,INCREASE
2798_topayinterest,to pay interest,,
2799_tobeboundattachedtohang,"to be bound, attached; to hang",2884,HANG
2800_phthisis,phthisis,,
2801_toloveathingtobeattachedtoittobindtohang,"to love a thing, to be attached to it; to bind, to hang",2884,HANG
2802_toprotectguard,"to protect, guard",2900,PROTECT
2803_brave,brave,3,BRAVE
2804_orderdecisiondivine,"order, decision (divine)",1128,ORDER
2805_riteritualdivineauthorityauthoritativedecisioncommanddecree,"rite, ritual; divine authority; authoritative decision, command, decree",1998,COMMAND
2806_athingmadeobligatoryorbindingbygod,a thing made obligatory or binding by God,,
2807_towrite,to write,1672,WRITE
2808_civilservantofficeholderadministrator,"civil servant, office holder, administrator",,
2809_deeddocument,"deed, document",,
2810_enclosedarea,enclosed area,,
2811_towerfortifiedarea,tower; fortified area,1671,TOWER
2812_toheapuptoaccumulate,"to heap up, to accumulate",1576,PILE UP
2813_toheapuptopileup,"to heap up, to pile up",1576,PILE UP
2814_toheaptoaccumulate,"to heap, to accumulate",1576,PILE UP
2815_toriseuptoplanttoimpale,to rise up; to plant; to impale,1486,PLANT (SOMETHING)
2816_toriseuptosuspendhang,"to rise up; to suspend, hang",705,GO UP (ASCEND)
2817_tocovertowraptomakeobscureinvisible,"to cover, to wrap, to make obscure, invisible",761,COVER
2818_tobeevasive,to be evasive,,
2819_toputaswordinasheathorscabbard,to put a sword in a sheath or scabbard,3424,SHEATH
2820_tomixtostir,"to mix, to stir",2017,MIX
2821_todecoct,to decoct,,
2822_hoppartmixed,(hop. part.) mixed,,
2823_tomixtomingle,"to mix, to mingle",2017,MIX
2824_handmillmillstone,"hand-mill, millstone",2459,GRINDSTONE
2825_grindingslabhandmill,"grinding slab, handmill",,
2826_dumillstone,(du.) millstone,2459,GRINDSTONE
2827_millmillhousemillstone,"mill, millhouse, millstone",636,MILL
2828_millmillstone,"mill, millstone",636,MILL
2829_totreadtotrampletokick,"to tread, to trample; to kick",1135,KICK
2830_tokicktostrikewithalegtorun,"to kick, to strike with a leg; to run",1519,RUN
